combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
20,L11N2607;L11N2652;L0N399;L10N2178;L11N1623,1;2;3;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11020168805339456,0.08007621380165608,0.20752782924624774,-0.013602936115990727,-0.02173846073620874,-14.081896342517402
21,L11N2607;L11N2652;L10N379;L10N369;L9N255,1;2;4;5;6,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11110844090088098,0.08148171306020384,0.2119323148448898,-0.014509688963477152,-0.023143959994756498,-15.020576014149185
22,L11N2607;L11N2652;L10N379;L10N369;L9N1503,1;2;4;5;7,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.12052806421568966,0.08979979530505924,0.21730506061706995,-0.023929312278285833,-0.0314620422396119,-24.771864851620517
23,L11N2607;L11N2652;L10N379;L10N369;L10N1162,1;2;4;5;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11998274327109443,0.08890332592343146,0.22101962516868232,-0.023383991333690596,-0.03056557285798412,-24.20734312265594
24,L11N2607;L11N2652;L10N379;L10N369;L10N2178,1;2;4;5;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11698503369114635,0.08757090366873482,0.2136372404658259,-0.02038628175374252,-0.029233150603287482,-21.104084001988834
25,L11N2607;L11N2652;L10N379;L10N369;L11N1623,1;2;4;5;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.121269048525556,0.0913561318441008,0.22062657504871622,-0.024670296588152174,-0.033018378778653455,-25.538939265114497
26,L11N2607;L11N2652;L10N379;L9N255;L9N1503,1;2;4;6;7,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.10591767834997409,0.0746269693474592,0.2048962373661654,-0.009318926412570261,-0.01628921628201186,-9.647046391043377
27,L11N2607;L11N2652;L10N379;L9N255;L10N1162,1;2;4;6;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.10564048460356822,0.07390943808180997,0.2089445374906811,-0.009041732666164384,-0.015571685016362628,-9.36009263558958
28,L11N2607;L11N2652;L10N379;L9N255;L10N2178,1;2;4;6;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.10266906831796598,0.0727040667877768,0.20135114399650914,-0.0060703163805621435,-0.014366313722329459,-6.284052597797247
29,L11N2607;L11N2652;L10N379;L9N255;L11N1623,1;2;4;6;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.10682498791540773,0.0762986929835207,0.20845771228654877,-0.0102262359780039,-0.017960939918073356,-10.586302382695916
30,L11N2607;L11N2652;L10N379;L9N1503;L10N1162,1;2;4;7;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.1134998370122693,0.08061936109612558,0.2127147414103675,-0.01690108507486547,-0.02228160803067824,-17.496173331325654
31,L11N2607;L11N2652;L10N379;L9N1503;L10N2178,1;2;4;7;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11022384069732268,0.07913755102709966,0.2052415184476854,-0.013625088759918844,-0.020799797961652315,-14.104828982415762
32,L11N2607;L11N2652;L10N379;L9N1503;L11N1623,1;2;4;7;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11463248502572533,0.08297003680603404,0.2121079383200579,-0.0180337330883215,-0.0246322837405867,-18.668701951767858
33,L11N2607;L11N2652;L10N379;L10N1162;L10N2178,1;2;4;8;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11020274380774875,0.0786251087830998,0.20933529024907138,-0.013603991870344917,-0.020287355717652465,-14.082989270048051
34,L11N2607;L11N2652;L10N379;L10N1162;L11N1623,1;2;4;8;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11442949969623827,0.08236593718595833,0.2163719069360209,-0.017830747758834434,-0.02402818412051099,-18.458569496207147
35,L11N2607;L11N2652;L10N379;L10N2178;L11N1623,1;2;4;9;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11138752925605108,0.08098489528213541,0.20891468764278776,-0.01478877731864725,-0.022647142216688072,-15.309491087659605
36,L11N2607;L11N2652;L10N369;L9N255;L9N1503,1;2;5;6;7,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11475057141175488,0.08416397527234509,0.2157206342982116,-0.018151819474351044,-0.025826222206897752,-18.790946166792565
37,L11N2607;L11N2652;L10N369;L9N255;L10N1162,1;2;5;6;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11408224533625076,0.0829630763853793,0.21933016556033894,-0.01748349339884693,-0.024625323319931954,-18.099088288610876
38,L11N2607;L11N2652;L10N369;L9N255;L10N2178,1;2;5;6;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11122444614312699,0.08182104274195448,0.2118856667707073,-0.014625694205723155,-0.02348328967650714,-15.14066580818832
39,L11N2607;L11N2652;L10N369;L9N255;L11N1623,1;2;5;6;10,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.11537843873253079,0.08544732364666584,0.2188776959326959,-0.018779686795126954,-0.027109570581218496,-19.44092073497619
40,L11N2607;L11N2652;L10N369;L9N1503;L10N1162,1;2;5;7;8,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.12373767364890477,0.0916397833089035,0.2246946770875605,-0.027138921711500938,-0.03330203024345616,-28.094484832564927
41,L11N2607;L11N2652;L10N369;L9N1503;L10N2178,1;2;5;7;9,650,0.09659875193740383,0.05833775306544734,0.18646156179429446,0.12051204000044552,0.09019564560751696,0.21736570678077197,-0.023913288063041688,-0.03185789254206962,-24.75527642276118
