layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score
3,2632,L3N2632,0.4348459886662154,-1.8423454761505127,-0.801136540041399,0.801136540041399
7,2795,L7N2795,0.6389865466652819,-1.2494781017303467,-0.798399697358566,0.798399697358566
7,1623,L7N1623,0.49474409208368425,1.6105961799621582,0.796832944768828,0.796832944768828
4,1233,L4N1233,-0.14791448449038647,5.349454402923584,-0.79126179031327,0.79126179031327
5,1790,L5N1790,1.270947375123135,0.6158487796783447,0.7827113900049781,0.7827113900049781
3,2568,L3N2568,0.32766570488719354,2.386195182800293,0.7818743265706837,0.7818743265706837
11,1970,L11N1970,1.1036594879100448,-0.7061299681663513,-0.7793270390644115,0.7793270390644115
1,245,L1N245,0.3862295584922487,2.0152556896209717,0.7783513152513001,0.7783513152513001
4,2874,L4N2874,0.2795359596705318,-2.7790729999542236,-0.7768508380366677,0.7768508380366677
11,2600,L11N2600,0.8360820630234725,-0.9273812770843506,-0.7753668513540265,0.7753668513540265
11,2592,L11N2592,-0.07910746902925894,-9.777090072631836,0.773440850116998,0.773440850116998
6,1019,L6N1019,1.0146635486503577,-0.7617980241775513,-0.7729686865668252,0.7729686865668252
9,2318,L9N2318,0.2536892683008959,3.0257909297943115,0.7676106870110063,0.7676106870110063
0,197,L0N197,0.24038415864033597,3.187859535217285,0.7663109322367796,0.7663109322367796
7,2815,L7N2815,1.0250610079077143,0.7470998764038086,0.7658229523142168,0.7658229523142168
9,1889,L9N1889,0.8125346614323048,0.9422701597213745,0.7656271652069708,0.7656271652069708
8,347,L8N347,0.48819413086470875,1.5581417083740234,0.7606756370837089,0.7606756370837089
1,969,L1N969,0.6852055070413785,1.1048784255981445,0.7570687818310566,0.7570687818310566
6,711,L6N711,0.4726942729458229,1.5886343717575073,0.7509383693346591,0.7509383693346591
8,2530,L8N2530,0.43540311762481,-1.7185494899749756,-0.7482618057276315,0.7482618057276315
0,92,L0N92,0.7211960121896647,-1.0372346639633179,-0.7480495033552317,0.7480495033552317
8,2270,L8N2270,-0.11840535265139558,-6.313507556915283,0.7475530887438051,0.7475530887438051
6,834,L6N834,0.9662011402489786,-0.7700651288032532,-0.7440378055156798,0.7440378055156798
3,2086,L3N2086,0.39757674383621305,1.866195797920227,0.7419560486979473,0.7419560486979473
6,2972,L6N2972,0.2403861023961657,3.085716724395752,0.7417634164761583,0.7417634164761583
8,3066,L8N3066,0.3766789044684794,-1.9330863952636719,-0.7281528656108419,0.7281528656108419
6,2152,L6N2152,0.28410164588264125,-2.5599899291992188,-0.7272973523284842,0.7272973523284842
11,2856,L11N2856,0.731436077439205,-0.994257926940918,-0.7272361180445007,0.7272361180445007
7,1409,L7N1409,0.22777186506471644,-3.1806936264038086,-0.7244725194854519,0.7244725194854519
3,2236,L3N2236,0.6122011946006255,1.1796950101852417,0.722210694499802,0.722210694499802
9,1017,L9N1017,0.7841202419995997,0.9204179048538208,0.7217183102947425,0.7217183102947425
0,2535,L0N2535,0.9629758584905754,-0.7490430474281311,-0.7213103716435013,0.7213103716435013
11,1681,L11N1681,0.2568538239476435,-2.8069331645965576,-0.720971516892086,0.720971516892086
1,79,L1N79,-0.15812649721364405,-4.552064418792725,0.719802001634556,0.719802001634556
11,2413,L11N2413,0.5555342677446209,-1.2913765907287598,-0.7174039487130466,0.7174039487130466
6,211,L6N211,0.5355117829503301,1.3379337787628174,0.7164793033347489,0.7164793033347489
3,3068,L3N3068,0.6472036768437068,1.1009939908981323,0.7125673590920979,0.7125673590920979
6,1363,L6N1363,0.2587175529256621,2.7533977031707764,0.7123523159954819,0.7123523159954819
5,1270,L5N1270,0.5800489505113299,1.2275569438934326,0.712043116998281,0.712043116998281
2,317,L2N317,1.5470810574714877,-0.4583594799041748,-0.7091192688722319,0.7091192688722319
9,401,L9N401,0.3516473034629929,-2.013103485107422,-0.7079024121299782,0.7079024121299782
9,1958,L9N1958,0.4834389876647037,1.4637004137039185,0.7076098462454303,0.7076098462454303
7,1959,L7N1959,-0.13081663205150768,-5.39578104019165,0.7058579029652525,0.7058579029652525
7,1107,L7N1107,0.2629861601676401,2.6731929779052734,0.703012756646407,0.703012756646407
2,334,L2N334,0.7210489465427434,0.9744971990585327,0.7026601787900092,0.7026601787900092
6,2373,L6N2373,0.5209973048471842,1.3473894596099854,0.7019862770363063,0.7019862770363063
6,1072,L6N1072,-0.10621267283409411,-6.58010196685791,0.6988902174208583,0.6988902174208583
6,1614,L6N1614,0.392207730213241,1.7799506187438965,0.6981103920691976,0.6981103920691976
10,1819,L10N1819,0.22804298087445535,-3.0600779056549072,-0.6978292873136054,0.6978292873136054
0,1765,L0N1765,0.1971373270781028,3.5380876064300537,0.6974891336997834,0.6974891336997834
7,232,L7N232,0.4305285898272731,-1.6187834739685059,-0.6969325662833551,0.6969325662833551
2,1850,L2N1850,0.27368445654747947,-2.534790277481079,-0.6937326995542438,0.6937326995542438
0,2952,L0N2952,0.22089998706942424,3.12760329246521,0.6908875268638536,0.6908875268638536
5,1107,L5N1107,0.47829890604092395,-1.442858099937439,-0.6901174507723632,0.6901174507723632
10,1544,L10N1544,0.3449098200264747,-1.9957176446914673,-0.6883426136541939,0.6883426136541939
7,1086,L7N1086,0.31483766623784337,2.185668468475342,0.688130759784418,0.688130759784418
8,2010,L8N2010,0.19811501268196396,3.465895891189575,0.6866460084373894,0.6866460084373894
8,1275,L8N1275,0.4999489055251946,1.362449049949646,0.6811549113561667,0.6811549113561667
11,2494,L11N2494,1.2378868524677356,-0.5497089624404907,-0.6804774972887637,0.6804774972887637
4,110,L4N110,0.5916550371613828,-1.1500003337860107,-0.6804034902217648,0.6804034902217648
4,658,L4N658,0.6608317622561696,1.0276703834533691,0.6791172305159635,0.6791172305159635
4,1189,L4N1189,0.2737675134760242,2.4729413986206055,0.6770110176722847,0.6770110176722847
