layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score,rank_abs_proxy,rank_proxy_score,rank_reverse_proxy_score
25,8332,L25N8332,0.2014933827172156,2.281859397888184,0.459779568965559,0.459779568965559,47,21,327660
0,6212,L0N6212,1.907501086304811,0.2405729591846466,0.4588931809802763,0.4588931809802763,48,22,327659
15,2216,L15N2216,1.5493071840060029,0.2946257889270782,0.4564658513781586,0.4564658513781586,49,23,327658
31,9929,L31N9929,2.236903810508573,-0.2031196355819702,-0.4543590868224219,0.4543590868224219,50,327654,27
21,5705,L21N5705,3.5267436252398925,0.1250832825899124,0.4411366694980536,0.4411366694980536,51,24,327657
10,7859,L10N7859,1.6769634322522589,-0.261463314294815,-0.4384644169478842,0.4384644169478842,52,327653,28
23,3595,L23N3595,-0.1326426258513079,3.2131168842315674,-0.4261962606916482,0.4261962606916482,53,327652,29
18,4955,L18N4955,1.7660175391275763,0.2393190115690231,0.4226415718775702,0.4226415718775702,54,25,327656
25,489,L25N489,0.6883021340377374,-0.6092245578765869,-0.4193305632946518,0.4193305632946518,55,327651,30
30,1569,L30N1569,2.934874854744835,0.140720933675766,0.4129983297812213,0.4129983297812213,56,26,327655
23,3170,L23N3170,-0.1225922397103038,-3.353318452835083,0.4110908195949438,0.4110908195949438,57,27,327654
18,8527,L18N8527,0.7528388901762489,0.5313106775283813,0.3999913408092575,0.3999913408092575,58,28,327653
30,9791,L30N9791,2.518106663565744,-0.1583420932292938,-0.3987222800836331,0.3987222800836331,59,327650,31
21,6429,L21N6429,1.2758904529730155,0.3004275560379028,0.3833126505587758,0.3833126505587758,60,29,327652
24,1869,L24N1869,1.0202293670312923,-0.3737543523311615,-0.3813151663040116,0.3813151663040116,61,327649,32
29,5404,L29N5404,1.536825161853829,-0.2455368191003799,-0.3773471617550157,0.3773471617550157,62,327648,33
27,6957,L27N6957,2.412314743684097,0.1520446240901947,0.3667794883906828,0.3667794883906828,63,30,327651
11,4715,L11N4715,0.7094758608407574,0.5133085250854492,0.3641800077118986,0.3641800077118986,64,31,327650
26,4838,L26N4838,-0.11844417133692,3.027861356735229,-0.3586325293215865,0.3586325293215865,65,327647,34
31,1567,L31N1567,5.4883455143733455,-0.0649540498852729,-0.3564902683282204,0.3564902683282204,66,327646,35
29,47,L29N47,0.8332266442086785,-0.427427589893341,-0.3561440563690318,0.3561440563690318,67,327645,36
25,1503,L25N1503,-0.0296148143080376,11.848764419555664,-0.3508989580648249,0.3508989580648249,68,327644,37
31,1073,L31N1073,1.0078935740176926,-0.3448606133460998,-0.3475827961233341,0.3475827961233341,69,327643,38
14,7994,L14N7994,0.9878842509880832,-0.3510755598545074,-0.346822016487092,0.346822016487092,70,327642,39
11,6973,L11N6973,0.9831910834156752,-0.3502573370933532,-0.3443698907311034,0.3443698907311034,71,327641,40
30,7862,L30N7862,-0.0953295281367238,3.609386682510376,-0.3440811293066894,0.3440811293066894,72,327640,41
21,359,L21N359,1.1960029500547205,-0.2835859060287475,-0.3391695802043228,0.3391695802043228,73,327639,42
12,10124,L12N10124,0.886832103042186,-0.3823736011981964,-0.3391011848984106,0.3391011848984106,74,327638,43
23,9076,L23N9076,-0.0849303985784486,3.9656765460968018,-0.3368064896932069,0.3368064896932069,75,327637,44
9,2923,L9N2923,0.5893299052533704,0.5570111274719238,0.3282633149781018,0.3282633149781018,76,32,327649
13,7255,L13N7255,1.367530132354957,0.2390237748622894,0.3268722144734081,0.3268722144734081,77,33,327648
8,2859,L8N2859,0.7358645424132357,-0.4391302466392517,-0.3231403780030043,0.3231403780030043,78,327636,45
18,9264,L18N9264,2.1165369526694784,0.1491874456405639,0.3157607415726227,0.3157607415726227,79,34,327647
31,7622,L31N7622,3.473723499549934,-0.0892832577228546,-0.3101453504682532,0.3101453504682532,80,327635,46
29,10107,L29N10107,2.398355004191399,0.1283292919397354,0.3077791995080033,0.3077791995080033,81,35,327646
9,8676,L9N8676,1.977504300421358,0.1525610089302063,0.3016900512361041,0.3016900512361041,82,36,327645
15,3532,L15N3532,1.4518024226997857,0.2074468582868576,0.3011718514423189,0.3011718514423189,83,37,327644
