combo_idx,neurons,ranks,n_prompts,abs_bias_before,signed_bias_before,gender_mass_before,abs_bias_after,signed_bias_after,gender_mass_after,abs_bias_delta,signed_bias_delta,abs_bias_reduction_pct
116,L29N5434;L24N4144;L19N3583;L31N2611;L29N5238,1;5;6;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08891090565191459,0.05301360902069522,0.1556158553550467,-0.018413316976969546,-0.016015008238556193,-26.119073464868265
117,L29N5434;L24N4144;L26N9228;L31N8541;L31N2611,1;5;7;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10097868277846037,0.06538259399612095,0.16855687009133918,-0.03048109410351532,-0.028383993213981926,-43.23707331900325
118,L29N5434;L24N4144;L26N9228;L31N8541;L29N5238,1;5;7;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.12125939131174157,0.08513471969763248,0.18571673375606776,-0.05076180263679653,-0.04813611891549345,-72.00501973316054
119,L29N5434;L24N4144;L26N9228;L31N2611;L29N5238,1;5;7;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08692603413259616,0.050225330443392495,0.1556019108791769,-0.01642844545765111,-0.013226729661253468,-23.303556570424664
120,L29N5434;L24N4144;L31N8541;L31N2611;L29N5238,1;5;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.1127230040069061,0.07809276726768141,0.17723063846574102,-0.04222541533196106,-0.041094166485542385,-59.896254787744304
121,L29N5434;L19N3583;L26N9228;L31N8541;L31N2611,1;6;7;8;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10040735648823161,0.06299841361511044,0.1675105277702588,-0.029909767813286567,-0.02599981283297141,-42.426653699031476
122,L29N5434;L19N3583;L26N9228;L31N8541;L29N5238,1;6;7;8;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.12024085557059024,0.08231540531795249,0.18425821256557975,-0.04974326689564519,-0.045316804535813465,-70.56023876930705
123,L29N5434;L19N3583;L26N9228;L31N2611;L29N5238,1;6;7;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08720416546496303,0.048792820013080135,0.15540933082885983,-0.016706576790017982,-0.011794219230941108,-23.698082592654018
124,L29N5434;L19N3583;L31N8541;L31N2611;L29N5238,1;6;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.1122112347683366,0.07585881114386558,0.1761631521270774,-0.04171364609339155,-0.03886021036172656,-59.17031614475155
125,L29N5434;L26N9228;L31N8541;L31N2611;L29N5238,1;7;8;9;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10926925933207328,0.07194522607655808,0.1752826522482744,-0.038771670657128235,-0.034946625294419054,-54.99715860623152
126,L19N3700;L31N74;L28N3278;L24N4144;L19N3583,2;3;4;5;6,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.0909901510304357,0.0029295222095211846,0.1715630877733947,-0.020492562355490657,0.034069078572617845,-29.068458568106667
127,L19N3700;L31N74;L28N3278;L24N4144;L26N9228,2;3;4;5;7,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09207222209158328,-0.0020490476548256763,0.17409295528711166,-0.021574633416638234,0.039047648436964705,-30.603363635763465
128,L19N3700;L31N74;L28N3278;L24N4144;L31N8541,2;3;4;5;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10124459080801404,0.018322128500206144,0.18447563060997552,-0.030747002133068996,0.018676472281932883,-43.614260730022
129,L19N3700;L31N74;L28N3278;L24N4144;L31N2611,2;3;4;5;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08593008730364941,-0.003257352158689405,0.16646008249736016,-0.01543249862870437,0.040255952940828434,-21.890817712732783
130,L19N3700;L31N74;L28N3278;L24N4144;L29N5238,2;3;4;5;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09462721150997155,0.0083600655677102,0.17696115442328664,-0.02412962283502651,0.02863853521442883,-34.227586061538894
131,L19N3700;L31N74;L28N3278;L19N3583;L26N9228,2;3;4;6;7,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.09280271430419003,-0.003763539285834704,0.1743034674271087,-0.022305125629244985,0.04076214006797373,-31.639558243744958
132,L19N3700;L31N74;L28N3278;L19N3583;L31N8541,2;3;4;6;8,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.10146707478640145,0.016059456790603225,0.1838556740605686,-0.030969486111456404,0.0209391439915358,-43.92985163542623
133,L19N3700;L31N74;L28N3278;L19N3583;L31N2611,2;3;4;6;9,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.08681135202717834,-0.004427578289600498,0.16677089481265994,-0.016313763352233293,0.041426179071739525,-23.14088135333802
134,L19N3700;L31N74;L28N3278;L19N3583;L29N5238,2;3;4;6;10,650,0.07049758867494504,0.03699860078213903,0.1432261645686399,0.0953725584527428,0.006951348115126592,0.17699798632243632,-0.024874969777797754,0.030047252667012435,-35.284851929465155
